"","flightsbinded.Date","flightsbinded.AIRLINE","flightsbinded.ORIGIN_AIRPORT","flightsbinded.DISTANCE","flightsbinded.DEPARTURE_DELAY","flightsbinded.TAXI_OUT","flightsbinded.WHEELS_OFF","flightsbinded.TAXI_IN","flightsbinded.WHEELS_OFF.1","flightsbinded.ARRIVAL_DELAY"
"12723",2015-11-01,"UA","SEA",679,2,16,1252,6,1252,-12
"12724",2015-11-01,"WN","DEN",967,6,14,1255,5,1255,0
"12725",2015-11-01,"WN","LAX",337,0,19,1254,4,1254,-2
"12726",2015-11-01,"OO","SBA",262,-10,9,1234,5,1234,-16
"12727",2015-11-01,"OO","AUS",1504,37,15,1331,6,1331,17
"12728",2015-11-01,"VX","LAS",414,24,13,1317,15,1317,29
"12729",2015-11-01,"OO","ONT",363,35,17,1334,3,1334,30
"12730",2015-11-01,"OO","BUR",326,1,12,1256,3,1256,-11
"12731",2015-11-01,"OO","EUG",451,-3,16,1304,4,1304,-3
"12732",2015-11-01,"UA","DEN",967,-7,35,1322,16,1322,10
"12733",2015-11-01,"UA","SLC",599,57,15,1407,6,1407,40
"12734",2015-11-01,"VX","LAX",337,-1,8,1302,5,1302,-8
"12735",2015-11-01,"DL","LAX",337,-6,21,1315,4,1315,-11
"12736",2015-11-01,"UA","IAH",1635,57,10,1416,5,1416,22
"12737",2015-11-01,"OO","PDX",550,-6,17,1326,6,1326,-10
"12738",2015-11-01,"UA","SNA",372,7,7,1335,13,1335,6
"12739",2015-11-01,"OO","PSP",421,21,14,1356,4,1356,18
"12740",2015-11-01,"UA","SAN",447,-11,13,1332,3,1332,-19
"12741",2015-11-01,"UA","LAS",414,2,17,1349,4,1349,-11
"12742",2015-11-01,"UA","EWR",2565,39,15,1424,6,1424,7
"12743",2015-11-01,"UA","OGG",2338,-5,36,1403,5,1403,-1
"12744",2015-11-01,"AS","PDX",550,0,7,1342,10,1342,-16
"12745",2015-11-01,"WN","LAX",337,2,13,1350,5,1350,12
"12746",2015-11-01,"AS","SEA",679,-8,16,1348,4,1348,-13
"12747",2015-11-01,"DL","ATL",2139,1,19,1400,4,1400,-12
"12748",2015-11-01,"WN","SNA",372,-4,13,1349,6,1349,1
"12749",2015-11-01,"OO","SBP",190,-8,10,1342,4,1342,-18
"12750",2015-11-01,"F9","DEN",967,-7,14,1357,6,1357,-6
"12751",2015-11-01,"HA","HNL",2398,0,15,1405,14,1405,-8
"12752",2015-11-01,"UA","ORD",1846,3,27,1423,5,1423,0
"12753",2015-11-01,"UA","KOA",2367,188,10,1711,8,1711,169
"12754",2015-11-01,"OO","EUG",451,-1,11,1404,3,1404,-10
"12755",2015-11-01,"UA","LAX",337,-9,22,1408,6,1408,-16
"12756",2015-11-01,"UA","HNL",2398,49,16,1500,6,1500,26
"12757",2015-11-01,"OO","MFR",329,-2,9,1404,7,1404,-7
"12758",2015-11-01,"OO","BOI",522,-10,11,1359,5,1359,-12
"12759",2015-11-01,"DL","LAX",337,202,39,1801,6,1801,222
"12760",2015-11-01,"AA","ORD",1846,-4,23,1420,7,1420,1
"12761",2015-11-01,"OO","TUS",751,-3,14,1414,8,1414,-1
"12762",2015-11-01,"OO","OTH",412,-10,13,1407,7,1407,-14
"12763",2015-11-01,"UA","LIH",2447,-6,10,1409,4,1409,-30
"12764",2015-11-01,"UA","DEN",967,-1,11,1418,16,1418,-3
"12765",2015-11-01,"AA","DFW",1464,27,15,1452,3,1452,22
"12766",2015-11-01,"OO","SMX",216,-6,9,1414,5,1414,-11
"12767",2015-11-01,"VX","SAN",447,6,13,1439,5,1439,1
"12768",2015-11-01,"OO","RDM",462,3,14,1439,4,1439,5
"12769",2015-11-01,"OO","MSP",1589,14,11,1447,5,1447,-11
"12770",2015-11-01,"OO","PSC",620,-7,13,1435,3,1435,-11
"12771",2015-11-01,"VX","LAX",337,-3,10,1437,5,1437,-3
"12772",2015-11-01,"UA","IAH",1635,5,21,1458,6,1458,-8
"12773",2015-11-01,"UA","EWR",2565,-4,18,1447,11,1447,10
"12774",2015-11-01,"OO","ACV",250,-10,10,1434,4,1434,-19
"12775",2015-11-01,"WN","LAS",414,-1,10,1444,3,1444,-5
"12776",2015-11-01,"VX","DAL",1476,2,14,1456,6,1456,2
"12777",2015-11-01,"VX","LAS",414,3,12,1500,5,1500,2
"12778",2015-11-01,"UA","DFW",1464,-2,15,1459,13,1459,-23
"12779",2015-11-01,"AA","CLT",2296,-3,24,1511,7,1511,2
"12780",2015-11-01,"WN","SAN",447,-4,10,1456,4,1456,-12
"12781",2015-11-01,"AA","PHX",651,-5,15,1505,3,1505,-16
"12782",2015-11-01,"OO","PSP",421,-8,18,1505,3,1505,-12
"12783",2015-11-01,"UA","BOS",2704,3,16,1516,5,1516,15
"12784",2015-11-01,"AS","SEA",679,-3,25,1522,8,1522,13
"12785",2015-11-01,"B6","LAS",414,-4,19,1515,7,1515,-8
"12786",2015-11-01,"DL","LAX",337,73,23,1636,3,1636,72
"12787",2015-11-01,"OO","SBA",262,-13,14,1503,5,1503,-11
"12788",2015-11-01,"HA","OGG",2338,-5,8,1508,13,1508,-14
"12789",2015-11-01,"UA","LAS",414,5,17,1538,7,1538,-3
"12790",2015-11-01,"UA","IAD",2419,0,15,1534,12,1534,0
"12791",2015-11-01,"UA","LAX",337,15,13,1553,7,1553,2
"12792",2015-11-01,"UA","EWR",2565,17,21,1607,7,1607,13
"12793",2015-11-01,"AA","JFK",2586,2,25,1557,7,1557,17
"12794",2015-11-01,"AA","ORD",1846,-3,14,1541,3,1541,-9
"12795",2015-11-01,"UA","IAH",1635,18,20,1608,7,1608,-1
"12796",2015-11-01,"VX","LAX",337,-5,10,1535,5,1535,-6
"12797",2015-11-01,"UA","DEN",967,161,11,1824,9,1824,149
"12798",2015-11-01,"DL","JFK",2586,0,16,1551,6,1551,-4
"12799",2015-11-01,"WN","LAX",337,0,9,1544,4,1544,-8
"12800",2015-11-01,"WN","PHX",651,53,6,1639,4,1639,40
"12801",2015-11-01,"OO","SAT",1482,2,10,1556,4,1556,-6
"12802",2015-11-01,"OO","MRY",77,59,4,1650,4,1650,44
"12803",2015-11-01,"UA","OGG",2338,-3,9,1554,15,1554,-26
"12804",2015-11-01,"AA","DFW",1464,-5,15,1600,6,1600,-9
"12805",2015-11-01,"DL","MSP",1589,5,12,1607,4,1607,-6
"12806",2015-11-01,"VX","LAS",414,102,15,1747,7,1747,106
"12807",2015-11-01,"DL","DTW",2079,-6,12,1601,12,1601,-18
"12808",2015-11-01,"UA","SEA",679,6,15,1616,4,1616,-8
"12809",2015-11-01,"B6","JFK",2586,-2,16,1613,10,1613,-30
"12810",2015-11-01,"UA","AUS",1504,30,22,1652,5,1652,15
"12811",2015-11-01,"UA","SAN",447,-5,17,1612,3,1612,-16
"12812",2015-11-01,"WN","SAN",447,0,11,1611,5,1611,-7
"12813",2015-11-01,"UA","ORD",1846,1,23,1627,9,1627,1
"12814",2015-11-01,"AA","PHL",2521,3,22,1630,4,1630,-1
"12815",2015-11-01,"OO","BUR",326,-7,16,1616,5,1616,-11
"12816",2015-11-01,"OO","SLC",599,-8,20,1621,11,1621,1
"12817",2015-11-01,"UA","PHX",651,0,11,1625,7,1625,-15
"12818",2015-11-01,"AA","LAX",337,-3,22,1634,3,1634,-10
"12819",2015-11-01,"DL","CVG",2036,0,11,1631,9,1631,-7
"12820",2015-11-01,"UA","SNA",372,-4,7,1629,3,1629,-23
"12821",2015-11-01,"OO","ACV",250,2,8,1636,3,1636,-4
"12822",2015-11-01,"DL","ATL",2139,-12,25,1641,13,1641,-15
"12823",2015-11-01,"VX","JFK",2586,-1,11,1640,18,1640,-43
"12824",2015-11-01,"OO","PDX",550,-9,18,1640,4,1640,-10
"12825",2015-11-01,"AA","CLT",2296,4,23,1702,5,1702,-2
"12826",2015-11-01,"UA","EWR",2565,3,15,1653,7,1653,16
"12827",2015-11-01,"B6","BOS",2704,13,23,1716,12,1716,53
"12828",2015-11-01,"WN","SNA",372,15,9,1704,6,1704,5
"12829",2015-11-01,"WN","LAS",414,-1,14,1653,6,1653,-1
"12830",2015-11-01,"AA","MIA",2585,10,28,1723,6,1723,17
"12831",2015-11-01,"UA","LAS",414,-4,17,1658,6,1658,0
"12832",2015-11-01,"UA","IAD",2419,-1,13,1657,7,1657,7
"12833",2015-11-01,"VX","LAX",337,16,31,1732,3,1732,35
"12834",2015-11-01,"OO","RDD",199,-11,14,1653,4,1653,-16
"12835",2015-11-01,"UA","SAN",447,4,15,1712,3,1712,-2
"12836",2015-11-01,"AS","PSP",421,-9,19,1705,6,1705,-7
"12837",2015-11-01,"AA","DFW",1464,30,22,1752,3,1752,28
"12838",2015-11-01,"AA","JFK",2586,60,14,1814,6,1814,42
"12839",2015-11-01,"DL","JFK",2586,-5,58,1753,8,1753,41
"12840",2015-11-01,"VX","LAS",414,1,12,1713,8,1713,2
"12841",2015-11-01,"WN","LAX",337,-3,10,1707,5,1707,-9
"12842",2015-11-01,"DL","LAX",337,11,36,1747,6,1747,25
"12843",2015-11-01,"OO","ONT",363,-2,25,1725,5,1725,4
"12844",2015-11-01,"AA","ORD",1846,-3,15,1717,8,1717,-8
"12845",2015-11-01,"B6","LGB",354,12,18,1740,12,1740,20
"12846",2015-11-01,"OO","FAT",158,-4,11,1717,5,1717,-10
"12847",2015-11-01,"AA","LAX",337,0,37,1752,5,1752,18
"12848",2015-11-01,"VX","DCA",2442,-12,18,1721,9,1721,12
"12849",2015-11-01,"OO","LAX",337,-4,38,1749,3,1749,9
"12850",2015-11-01,"UA","IAD",2419,14,17,1749,4,1749,4
"12851",2015-11-01,"VX","SEA",679,1,14,1735,6,1735,6
"12852",2015-11-01,"F9","PHX",651,10,13,1743,5,1743,9
"12853",2015-11-01,"OO","BFL",238,-4,16,1732,4,1732,-2
"12854",2015-11-01,"OO","RNO",192,-1,65,1824,6,1824,51
"12855",2015-11-01,"VX","SAN",447,-4,10,1731,11,1731,-7
"12856",2015-11-01,"VX","AUS",1504,255,10,2155,21,2155,257
"12857",2015-11-01,"VX","LAX",337,14,22,1806,4,1806,20
"12858",2015-11-01,"UA","ORD",1846,0,14,1746,7,1746,2
"12859",2015-11-01,"UA","EWR",2565,4,15,1754,12,1754,19
"12860",2015-11-01,"UA","MSY",1911,-1,12,1748,8,1748,-18
"12861",2015-11-01,"OO","SMF",86,-6,10,1741,5,1741,-4
"12862",2015-11-01,"OO","MCI",1499,-7,19,1750,4,1750,0
"12863",2015-11-01,"UA","DEN",967,162,11,2033,8,2033,153
"12864",2015-11-01,"VX","FLL",2584,52,13,1845,11,1845,30
"12865",2015-11-01,"OO","SAN",447,4,15,1800,8,1800,-4
"12866",2015-11-01,"DL","MSP",1589,22,27,1839,7,1839,29
"12867",2015-11-01,"DL","DTW",2079,113,16,2003,6,2003,103
"12868",2015-11-01,"OO","SBA",262,-4,17,1807,4,1807,-2
"12869",2015-11-01,"AA","PHL",2521,3,24,1822,16,1822,35
"12870",2015-11-01,"UA","MCO",2446,-1,15,1811,4,1811,-17
"12871",2015-11-01,"OO","PSP",421,-1,16,1814,4,1814,-4
"12872",2015-11-01,"UA","MSP",1589,-9,11,1802,3,1802,-27
"12873",2015-11-01,"DL","LAX",337,334,25,2359,4,2359,334
"12874",2015-11-01,"UA","BOS",2704,14,18,1835,18,1835,51
"12875",2015-11-01,"AA","CLT",2296,6,30,1841,5,1841,17
"12876",2015-11-01,"OO","ONT",363,-12,15,1808,5,1808,-17
"12877",2015-11-01,"UA","IAH",1635,-1,18,1824,6,1824,-12
"12878",2015-11-01,"UA","AUS",1504,59,19,1926,3,1926,29
"12879",2015-11-01,"AA","PHX",651,-4,10,1816,3,1816,-17
"12880",2015-11-01,"AS","PDX",550,-5,9,1814,18,1814,-9
"12881",2015-11-01,"VX","DAL",1476,-1,14,1823,7,1823,-1
"12882",2015-11-01,"WN","SAN",447,3,10,1823,5,1823,-5
"12883",2015-11-01,"AA","LAX",337,0,16,1831,4,1831,-8
"12884",2015-11-01,"UA","FLL",2584,-7,14,1822,6,1822,-40
"12885",2015-11-01,"VX","IAD",2419,0,11,1826,9,1826,20
"12886",2015-11-01,"AA","JFK",2586,1,17,1838,5,1838,3
"12887",2015-11-01,"VX","ORD",1846,-1,11,1830,5,1830,-15
"12888",2015-11-01,"UA","ATL",2139,-1,18,1842,8,1842,-8
"12889",2015-11-01,"UA","PHL",2521,-1,28,1856,8,1856,-13
"12890",2015-11-01,"DL","JFK",2586,0,37,1907,14,1907,15
"12891",2015-11-01,"UA","ORD",1846,1,16,1847,7,1847,-12
"12892",2015-11-01,"WN","LAS",414,0,10,1840,4,1840,-11
"12893",2015-11-01,"UA","EWR",2565,3,25,1904,9,1904,4
"12894",2015-11-01,"AS","SEA",679,-2,15,1853,7,1853,4
"12895",2015-11-01,"VX","PSP",421,3,13,1856,6,1856,6
"12896",2015-11-01,"VX","LAX",337,7,6,1853,5,1853,-3
"12897",2015-11-01,"WN","DEN",967,-4,9,1845,15,1845,3
"12898",2015-11-01,"WN","SNA",372,4,6,1855,5,1855,-1
"12899",2015-11-01,"UA","LAS",414,-3,17,1902,12,1902,-2
"12900",2015-11-01,"UA","RDU",2400,5,21,1914,10,1914,4
"12901",2015-11-01,"VX","JFK",2586,-5,18,1903,6,1903,-12
"12902",2015-11-01,"WN","PHX",651,-2,10,1858,6,1858,-9
"12903",2015-11-01,"OO","BOI",522,-1,13,1904,6,1904,20
"12904",2015-11-01,"UA","IAD",2419,-3,10,1902,4,1902,-17
"12905",2015-11-01,"OO","SLC",599,-6,26,1915,4,1915,14
"12906",2015-11-01,"OO","MFR",329,28,13,1940,4,1940,32
"12907",2015-11-01,"UA","ORD",1846,10,17,1927,3,1927,-2
"12908",2015-11-01,"DL","LAX",337,70,17,2027,10,2027,68
"12909",2015-11-01,"F9","LAS",414,-6,22,1916,7,1916,3
"12910",2015-11-01,"OO","SNA",372,-9,12,1903,4,1903,-6
"12911",2015-11-01,"B6","FLL",2584,0,20,1922,8,1922,-18
"12912",2015-11-01,"OO","ONT",363,16,15,1933,5,1933,16
"12913",2015-11-01,"AA","DFW",1464,-4,22,1928,3,1928,-5
"12914",2015-11-01,"UA","IAH",1635,4,30,1948,5,1948,3
"12915",2015-11-01,"WN","LAX",337,5,9,1929,18,1929,10
"12916",2015-11-01,"AA","LAX",337,-2,16,1934,4,1934,-7
"12917",2015-11-01,"UA","STL",1735,-10,18,1928,8,1928,0
"12918",2015-11-01,"OO","BUR",326,-7,16,1930,5,1930,-6
"12919",2015-11-01,"UA","SEA",679,3,13,1941,5,1941,-4
"12920",2015-11-01,"DL","ATL",2139,30,13,2009,23,2009,31
"12921",2015-11-01,"UA","PDX",550,-3,9,1933,4,1933,-15
"12922",2015-11-01,"DL","MSP",1589,-5,15,1938,7,1938,-6
"12923",2015-11-01,"UA","EWR",2565,-1,13,1941,12,1941,1
"12924",2015-11-01,"VX","SEA",679,125,12,2152,10,2152,132
"12925",2015-11-01,"B6","LAS",414,86,17,2123,11,2123,78
"12926",2015-11-01,"WN","LAS",414,28,19,2027,6,2027,31
"12927",2015-11-01,"AA","MIA",2585,-5,27,2007,5,2007,-3
"12928",2015-11-01,"UA","ORD",1846,142,15,2222,3,2222,158
"12929",2015-11-01,"WN","SAN",447,58,22,2105,5,2105,63
"12930",2015-11-01,"OO","PHX",651,-5,18,2011,5,2011,-10
"12931",2015-11-01,"B6","JFK",2586,2,21,2023,8,2023,-13
"12932",2015-11-01,"UA","LAS",414,-7,51,2044,7,2044,21
"12933",2015-11-01,"DL","LAX",337,66,36,2142,47,2142,113
"12934",2015-11-01,"OO","RDM",462,63,14,2117,5,2117,62
"12935",2015-11-01,"UA","SAN",447,31,30,2102,5,2102,30
"12936",2015-11-01,"UA","DEN",967,79,11,2132,6,2132,67
"12937",2015-11-01,"DL","DTW",2079,-2,23,2025,31,2025,16
"12938",2015-11-01,"WN","MDW",1855,9,10,2024,9,2024,2
"12939",2015-11-01,"OO","DFW",1464,3,21,2030,3,2030,-19
"12940",2015-11-01,"B6","BOS",2704,-2,16,2029,7,2029,32
"12941",2015-11-01,"OO","EUG",451,29,42,2127,7,2127,60
"12942",2015-11-01,"AA","CLT",2296,-4,24,2040,10,2040,5
"12943",2015-11-01,"UA","SNA",372,-4,59,2117,8,2117,44
"12944",2015-11-01,"UA","LAX",337,34,21,2120,4,2120,26
"12945",2015-11-01,"AA","ORD",1846,8,9,2047,4,2047,-5
"12946",2015-11-01,"B6","LGB",354,85,15,2210,6,2210,83
"12947",2015-11-01,"VX","LAX",337,82,9,2201,6,2201,84
"12948",2015-11-01,"UA","IAH",1635,3,15,2052,31,2052,6
"12949",2015-11-01,"WN","LAX",337,70,13,2158,5,2158,72
"12950",2015-11-01,"OO","SBA",262,74,15,2204,4,2204,78
"12951",2015-11-01,"AA","DFW",1464,-3,16,2053,3,2053,-14
"12952",2015-11-01,"VX","LAS",414,43,33,2156,6,2156,66
"12953",2015-11-01,"OO","SBP",190,45,51,2217,5,2217,77
"12954",2015-11-01,"OO","ACV",250,-10,8,2039,4,2039,-10
"12955",2015-11-01,"UA","BOS",2704,13,22,2118,10,2118,8
"12956",2015-11-01,"AA","PHL",2521,-4,16,2057,9,2057,18
"12957",2015-11-01,"DL","JFK",2586,72,15,2212,5,2212,71
"12958",2015-11-01,"F9","DEN",967,51,19,2155,10,2155,61
"12959",2015-11-01,"AA","JFK",2586,20,17,2127,6,2127,-17
"12960",2015-11-01,"UA","EWR",2565,36,15,2141,5,2141,51
"12961",2015-11-01,"UA","SAN",447,-2,21,2111,4,2111,-5
"12962",2015-11-01,"OO","SMF",86,-7,22,2109,3,2109,4
"12963",2015-11-01,"UA","ORD",1846,15,13,2124,6,2124,-4
"12964",2015-11-01,"DL","LAX",337,-5,38,2133,8,2133,11
"12965",2015-11-01,"DL","ATL",2139,4,23,2133,32,2133,21
"12966",2015-11-01,"OO","ONT",363,18,25,2150,4,2150,18
"12967",2015-11-01,"VX","LAX",337,87,9,2246,33,2246,111
"12968",2015-11-01,"AA","PHX",651,-3,29,2146,8,2146,8
"12969",2015-11-01,"B6","JFK",2586,23,14,2157,8,2157,9
"12970",2015-11-01,"UA","ORD",1846,-6,17,2132,7,2132,-17
"12971",2015-11-01,"UA","IAH",1635,19,14,2157,6,2157,-4
"12972",2015-11-01,"WN","SNA",372,15,14,2154,6,2154,21
"12973",2015-11-01,"AS","PDX",550,0,23,2158,13,2158,4
"12974",2015-11-01,"WN","PHX",651,42,16,2238,5,2238,33
"12975",2015-11-01,"VX","LAS",414,48,12,2245,6,2245,46
"12976",2015-11-01,"AS","SEA",679,15,17,2222,8,2222,18
"12977",2015-11-01,"UA","HNL",2398,5,18,2218,14,2218,-6
"12978",2015-11-01,"AA","DFW",1464,-4,19,2215,9,2215,1
"12979",2015-11-01,"UA","DEN",967,-3,12,2211,6,2211,-12
"12980",2015-11-01,"UA","IAD",2419,15,14,2239,3,2239,0
"12981",2015-11-01,"WN","DEN",967,3,15,2228,5,2228,3
"12982",2015-11-01,"UA","KOA",2367,-7,8,2214,10,2214,-30
"12983",2015-11-01,"DL","SLC",599,6,14,2235,28,2235,23
"12984",2015-11-01,"UA","ORD",1846,-1,12,2241,4,2241,-15
"12985",2015-11-01,"UA","LAX",337,5,31,2328,6,2328,9
"12986",2015-11-01,"UA","OGG",2338,2,11,2321,5,2321,-16
"12987",2015-11-01,"VX","LAS",414,190,9,229,6,229,179
"12988",2015-11-01,"UA","HNL",2398,0,16,15,9,15,-17
"12989",2015-11-02,"OO","SEA",679,-3,28,540,5,540,-3
"12990",2015-11-02,"OO","RNO",192,-2,15,528,4,528,-6
"12991",2015-11-02,"OO","EUG",451,-10,19,539,3,539,-4
"12992",2015-11-02,"OO","RDD",199,-7,18,541,6,541,-4
"12993",2015-11-02,"OO","ONT",363,-8,39,601,4,601,7
"12994",2015-11-02,"UA","PDX",550,24,27,641,9,641,35
"12995",2015-11-02,"OO","MFR",329,-14,22,608,4,608,-7
"12996",2015-11-02,"UA","ORD",1846,12,12,624,9,624,7
"12997",2015-11-02,"UA","PIT",2254,-3,11,608,10,608,-9
"12998",2015-11-02,"UA","PHL",2521,37,14,651,33,651,62
"12999",2015-11-02,"UA","LAS",414,-3,66,703,4,703,45
"13000",2015-11-02,"UA","EWR",2565,7,21,628,5,628,6
"13001",2015-11-02,"OO","SMX",216,-9,15,606,4,606,-17
"13002",2015-11-02,"OO","ACV",250,-9,20,611,5,611,0
"13003",2015-11-02,"OO","MCI",1499,-9,17,608,8,608,-7
"13004",2015-11-02,"UA","DEN",967,-4,11,612,5,612,-18
"13005",2015-11-02,"OO","SBA",262,-8,14,611,4,611,-18
"13006",2015-11-02,"UA","LAX",337,-2,15,619,27,619,2
"13007",2015-11-02,"UA","BOS",2704,-8,16,618,6,618,-16
"13008",2015-11-02,"WN","LAX",337,6,8,624,6,624,-11
"13009",2015-11-02,"OO","SAN",447,-4,33,644,5,644,6
"13010",2015-11-02,"OO","RDM",462,-6,29,639,11,639,24
"13011",2015-11-02,"OO","EUG",451,-6,11,625,4,625,-7
"13012",2015-11-02,"OO","SBP",190,-5,9,624,6,624,-15
"13013",2015-11-02,"F9","IAH",1635,-4,13,629,5,629,-16
"13014",2015-11-02,"OO","SMF",86,16,20,701,5,701,27
"13015",2015-11-02,"AS","SLC",599,-7,12,635,8,635,-17
"13016",2015-11-02,"UA","BWI",2457,-3,17,644,3,644,-4
"13017",2015-11-02,"OO","ABQ",896,-10,29,649,23,649,4
"13018",2015-11-02,"UA","IAD",2419,-5,11,643,8,643,-22
"13019",2015-11-02,"WN","SAN",447,-4,18,654,4,654,-9
"13020",2015-11-02,"UA","MCO",2446,-5,11,651,10,651,-36
"13021",2015-11-02,"UA","RDU",2400,4,10,659,21,659,1
"13022",2015-11-02,"UA","LAX",337,-5,12,652,6,652,-23
"13023",2015-11-02,"VX","PDX",550,-3,12,654,6,654,9
"13024",2015-11-02,"WN","SNA",372,-1,23,707,6,707,-5
"13025",2015-11-02,"OO","FAT",158,-6,15,654,4,654,-15
"13026",2015-11-02,"OO","SNA",372,-5,20,700,5,700,-18
"13027",2015-11-02,"AS","SEA",679,-1,13,707,5,707,-7
"13028",2015-11-02,"F9","ORD",1846,22,27,744,7,744,59
"13029",2015-11-02,"OO","BOI",522,-4,14,707,6,707,-5
"13030",2015-11-02,"AA","JFK",2586,-5,22,717,17,717,31
"13031",2015-11-02,"AS","PDX",550,-7,12,705,8,705,-9
"13032",2015-11-02,"B6","JFK",2586,1,25,726,10,726,1
"13033",2015-11-02,"B6","BOS",2704,-2,21,719,6,719,-3
"13034",2015-11-02,"DL","JFK",2586,9,28,737,5,737,15
"13035",2015-11-02,"DL","LAX",337,-6,26,720,25,720,17
"13036",2015-11-02,"UA","EWR",2565,-4,20,716,13,716,9
"13037",2015-11-02,"UA","PDX",550,-5,13,708,5,708,-4
"13038",2015-11-02,"UA","LAS",414,-6,13,707,10,707,-30
"13039",2015-11-02,"UA","CLE",2161,2,15,717,4,717,0
"13040",2015-11-02,"UA","MSP",1589,-6,15,709,5,709,-16
"13041",2015-11-02,"VX","SAN",447,-2,18,716,3,716,5
"13042",2015-11-02,"VX","LAX",337,-4,8,704,5,704,-11
"13043",2015-11-02,"UA","ORD",1846,3,14,719,4,719,-9
"13044",2015-11-02,"OO","BUR",326,-3,20,722,18,722,4
"13045",2015-11-02,"OO","STL",1735,-5,14,716,4,716,-12
"13046",2015-11-02,"UA","DFW",1464,-7,21,724,6,724,-18
"13047",2015-11-02,"WN","LAX",337,0,14,724,6,724,10
"13048",2015-11-02,"AA","MIA",2585,-4,13,724,4,724,-26
"13049",2015-11-02,"UA","IAH",1635,14,23,752,13,752,2
"13050",2015-11-02,"UA","IND",1943,-2,9,722,10,722,-12
"13051",2015-11-02,"UA","SEA",679,-2,14,729,5,729,-19
"13052",2015-11-02,"UA","ATL",2139,-1,13,730,7,730,-23
"13053",2015-11-02,"AA","ORD",1846,0,15,735,4,735,2
"13054",2015-11-02,"AS","PSP",421,-5,7,722,5,722,-14
"13055",2015-11-02,"VX","IAD",2419,-10,12,722,2,722,-20
"13056",2015-11-02,"UA","HNL",2398,233,22,1140,5,1140,221
"13057",2015-11-02,"AA","CLT",2296,0,13,743,5,743,-12
"13058",2015-11-02,"VX","JFK",2586,-2,24,752,7,752,11
"13059",2015-11-02,"VX","EWR",2565,-2,10,738,5,738,-3
"13060",2015-11-02,"UA","BOS",2704,3,19,757,14,757,12
"13061",2015-11-02,"UA","AUS",1504,3,32,810,4,810,-6
"13062",2015-11-02,"WN","LAS",414,-6,14,743,12,743,-6
"13063",2015-11-02,"VX","AUS",1504,15,27,822,7,822,21
"13064",2015-11-02,"AA","PHL",2521,-1,23,807,4,807,11
"13065",2015-11-02,"OO","XNA",1550,150,21,1036,8,1036,145
"13066",2015-11-02,"UA","LAS",414,36,38,904,5,904,29
"13067",2015-11-02,"VX","DAL",1476,3,14,807,6,807,0
"13068",2015-11-02,"OO","OKC",1384,15,51,859,4,859,40
"13069",2015-11-02,"B6","LGB",354,-3,14,806,11,806,-12
"13070",2015-11-02,"UA","DEN",967,6,12,813,5,813,-2
"13071",2015-11-02,"UA","SAN",447,100,27,1004,5,1004,102
"13072",2015-11-02,"AA","LAX",337,27,32,859,4,859,36
"13073",2015-11-02,"UA","EWR",2565,0,13,813,13,813,4
"13074",2015-11-02,"VX","ORD",1846,23,17,840,7,840,36
"13075",2015-11-02,"WN","PHX",651,-3,13,810,6,810,-3
"13076",2015-11-02,"UA","LAX",337,-1,72,916,34,916,66
"13077",2015-11-02,"UA","ORD",1846,-4,18,820,15,820,-6
"13078",2015-11-02,"DL","ATL",2139,16,28,854,3,854,15
"13079",2015-11-02,"WN","DEN",967,58,13,921,5,921,60
"13080",2015-11-02,"WN","SAN",447,57,9,916,4,916,47
"13081",2015-11-02,"AA","DFW",1464,-2,14,827,4,827,0
"13082",2015-11-02,"DL","JFK",2586,-5,29,839,19,839,8
"13083",2015-11-02,"UA","SNA",372,102,15,1012,6,1012,98
"13084",2015-11-02,"UA","IAD",2419,-1,25,839,19,839,25
"13085",2015-11-02,"WN","MDW",1855,-4,13,824,6,824,-5
"13086",2015-11-02,"OO","ONT",363,102,20,1017,5,1017,103
"13087",2015-11-02,"AA","JFK",2586,-7,30,848,8,848,13
"13088",2015-11-02,"UA","DCA",2442,7,50,927,6,927,28
"13089",2015-11-02,"OO","SLC",599,58,24,952,4,952,68
"13090",2015-11-02,"OO","PSP",421,57,16,943,4,943,55
"13091",2015-11-02,"DL","DTW",2079,0,23,858,5,858,1
"13092",2015-11-02,"OO","SLC",599,-5,45,915,4,915,26
"13093",2015-11-02,"UA","PHX",651,62,14,952,12,952,63
"13094",2015-11-02,"AA","PHX",651,49,30,958,6,958,55
"13095",2015-11-02,"OO","TUS",751,74,22,1016,7,1016,77
"13096",2015-11-02,"OO","SEA",679,0,42,922,2,922,7
"13097",2015-11-02,"WN","DAL",1476,-2,14,857,6,857,-13
"13098",2015-11-02,"UA","IAD",2419,-10,11,849,13,849,-17
"13099",2015-11-02,"OO","SBA",262,46,33,1014,5,1014,64
"13100",2015-11-02,"OO","SMF",86,2,21,920,6,920,7
"13101",2015-11-02,"DL","LAX",337,52,32,1024,4,1024,65
"13102",2015-11-02,"UA","EWR",2565,-1,22,921,10,921,-6
"13103",2015-11-02,"UA","BOS",2704,1,21,922,6,922,-2
"13104",2015-11-02,"UA","ORD",1846,5,57,1007,6,1007,25
"13105",2015-11-02,"VX","LAX",337,49,8,1002,3,1002,38
"13106",2015-11-02,"AA","DFW",1464,23,50,1023,3,1023,48
"13107",2015-11-02,"B6","JFK",2586,-2,34,942,7,942,6
"13108",2015-11-02,"VX","SAN",447,53,18,1021,5,1021,54
